name,cx,cy,cz,width,depth,angle
Building.3209,2149.836,639.095,20.918,15.346,12.700,75.00
Building.321,1821.591,2513.980,20.918,13.890,15.478,-45.00
Building.3210,2126.562,645.560,20.918,19.579,14.817,75.00
Building.3211,2057.951,729.639,20.918,96.309,87.313,165.00
Building.3212,2075.653,691.739,20.918,11.113,21.167,-120.00
Building.3213,2022.150,672.521,20.918,8.334,12.303,180.00
Building.3214,1904.895,803.662,20.918,21.828,16.537,-105.00
Building.3215,1891.370,745.104,20.918,26.798,31.443,30.00
Building.3216,1886.078,726.583,20.918,24.471,13.237,-90.00
Building.3217,1896.653,772.045,20.918,25.136,21.775,-60.00
Building.3218,1898.731,773.357,20.918,25.136,19.182,120.00
Building.3219,1895.018,740.007,20.918,21.530,18.943,-150.00
Building.322,1801.620,2497.843,20.918,62.706,31.717,-105.00
Building.3220,1881.263,711.203,20.918,17.860,15.214,-135.00
Building.3221,1882.754,709.884,20.918,21.852,15.214,45.00
Building.3222,1845.279,757.095,20.918,72.524,72.733,105.00
Building.3223,1785.125,829.627,20.918,25.397,29.739,30.00
Building.3224,1826.160,815.337,20.918,38.364,19.179,-60.00
Building.3225,1810.774,835.952,20.918,18.192,14.471,-105.00
Building.3226,1794.066,811.094,20.918,18.563,22.575,30.00
Building.3227,1818.802,786.745,20.918,26.608,19.504,120.00
Building.3228,1812.105,796.120,20.918,25.031,14.555,120.00
Building.3229,1850.696,813.885,20.918,25.742,21.167,-150.00
Building.323,1806.204,2507.613,20.918,0.066,0.397,75.00
Building.3230,1837.686,793.285,20.918,27.814,10.583,105.00
Building.3231,1823.332,823.634,20.918,22.890,26.458,-150.00
Building.3232,1872.974,800.259,20.918,15.478,12.303,-90.00
Building.3233,1858.842,732.490,20.918,42.333,24.474,-60.00
Building.3234,1843.503,767.429,20.918,16.537,22.490,-150.00
Building.3235,1865.121,711.544,20.918,51.594,25.113,-120.00
Building.3236,1860.823,714.064,20.918,19.844,20.505,60.00
Building.3237,1758.094,828.381,20.918,13.758,16.933,-135.00
Building.3238,1765.145,808.118,20.918,12.700,14.288,-165.00
Building.3239,1749.111,759.706,20.918,37.042,30.692,-150.00
Building.324,1759.233,2515.286,20.918,18.910,23.416,-30.00
Building.3240,1774.105,774.864,20.918,28.046,19.579,-60.00
Building.3241,1781.919,751.239,20.918,16.404,18.521,45.00
Building.3242,1782.142,743.231,20.918,31.750,30.827,30.00
Building.3243,1768.020,756.962,20.918,17.992,19.579,120.00
Building.3244,1785.364,747.794,20.918,26.436,26.458,-135.00
Building.3245,1708.340,834.049,20.918,25.929,53.975,-45.00
Building.3246,1606.955,820.550,20.918,20.108,39.117,15.00
Building.3247,1665.232,843.106,20.918,8.591,24.934,15.00
Building.3248,1657.661,832.208,20.918,16.012,41.261,15.00
Building.3249,1647.610,834.270,20.918,16.223,32.590,15.00
Building.325,1759.131,2490.313,20.918,13.803,17.756,60.00
Building.3250,1639.773,832.356,20.918,16.602,31.583,15.00
Building.3251,1626.766,789.646,20.918,21.167,27.580,-180.00
Building.3252,1631.337,825.269,20.918,17.819,41.499,15.00
Building.3253,1630.883,827.313,20.918,15.980,37.158,-165.00
Building.3254,1614.778,826.213,20.918,13.867,32.409,15.00
Building.3255,17.602,1792.818,20.918,22.225,19.050,-75.00
Building.3256,252.729,1804.854,20.918,19.844,18.256,165.00
Building.3257,351.097,1525.555,20.918,15.081,15.875,-165.00
Building.3258,111.452,1102.894,20.918,41.275,38.100,-60.00
Building.3259,167.508,1140.869,20.918,31.221,55.033,45.00
Building.326,1799.898,2486.942,20.918,17.763,14.814,-120.00
Building.3260,153.600,1112.046,20.918,20.638,26.458,30.00
Building.3261,529.730,954.629,20.918,29.633,25.400,-120.00
Building.3262,494.865,536.268,20.918,23.151,18.521,-105.00
Building.3263,468.041,544.008,20.918,15.214,11.906,-105.00
Building.3264,438.446,539.713,20.918,21.828,21.828,75.00
Building.3265,502.028,507.261,20.918,26.458,20.505,-120.00
Building.3266,511.081,483.617,20.918,8.466,12.171,165.00
Building.3267,476.729,474.297,20.918,18.521,13.759,-105.00
Building.3268,493.563,445.864,20.918,15.875,22.225,-30.00
Building.3269,1878.055,1221.256,20.918,14.290,11.820,120.00
Building.327,1790.510,2513.831,20.918,35.522,23.666,-105.00
Building.3270,1875.384,1210.762,20.918,17.385,20.472,-165.00
Building.3271,1891.337,1217.684,20.918,16.575,19.780,-150.00
Building.3272,1881.401,1213.580,20.918,11.668,17.978,-165.00
Building.3273,1852.318,1219.079,20.918,16.332,25.222,135.00
Building.3274,1860.001,1214.807,20.918,13.229,18.503,-150.00
Building.3275,1900.032,1199.161,20.918,25.965,23.413,-150.00
Building.3276,1905.151,1177.759,20.918,25.993,20.335,120.00
Building.3277,1883.959,1192.990,20.918,17.412,22.344,30.00
Building.3278,1882.067,1196.300,20.918,17.253,18.818,-150.00
Building.3279,1867.545,1189.711,20.918,12.342,19.447,-150.00
Building.328,1782.549,2494.638,20.918,25.575,25.825,-120.00
Building.3280,1873.466,1192.244,20.918,15.744,18.918,-150.00
Building.3281,1856.837,1174.852,20.918,34.805,21.417,-60.00
Building.3282,1849.198,1170.968,20.918,34.295,15.729,120.00
Building.3283,1886.584,1176.290,20.918,14.997,13.719,105.00
Building.3284,1873.914,1176.986,20.918,9.507,11.642,30.00
Building.3285,1839.699,1151.707,20.918,13.263,29.501,180.00
Building.3286,1846.313,1156.026,20.918,11.172,23.969,-150.00
Building.3287,1887.071,1176.474,20.918,14.455,10.492,-75.00
Building.3288,1883.483,1171.377,20.918,10.172,9.364,-135.00
Building.3289,1933.144,1199.263,20.918,11.906,12.303,-150.00
Building.329,1820.982,2465.813,20.918,16.176,24.631,165.00
Building.3290,1843.356,1123.128,20.918,44.429,26.873,-75.00
Building.3291,1941.717,1154.670,20.918,14.861,18.345,-165.00
Building.3292,1914.285,1165.192,20.918,16.780,18.931,-150.00
Building.3293,1939.667,1179.263,20.918,13.721,16.670,30.00
Building.3294,1939.779,1179.090,20.918,15.253,17.235,-150.00
Building.3295,1932.081,1174.626,20.918,14.925,18.232,-150.00
Building.3296,1914.054,1165.647,20.918,15.567,18.514,30.00
Building.3297,1921.528,1149.475,20.918,18.304,22.793,-150.00
Building.3298,1930.449,1153.544,20.918,16.935,23.353,-150.00
Building.3299,1936.182,1168.666,20.918,22.616,19.299,-60.00
Building.330,1812.571,2471.858,20.918,15.238,20.124,150.00
Building.3300,1941.882,1154.208,20.918,9.492,14.354,15.00
Building.3301,1891.424,1143.762,20.918,27.836,40.121,-165.00
Building.3302,1908.208,1151.176,20.918,22.085,34.665,-150.00
Building.3303,1896.059,1144.737,20.918,10.559,9.460,120.00
Building.3304,1901.135,1130.083,20.918,13.039,13.356,105.00
Building.3305,1875.453,1153.681,20.918,13.097,16.016,-60.00
Building.3306,1876.666,1136.929,20.918,18.314,31.590,-165.00
Building.3307,1855.542,1140.233,20.918,7.144,9.287,30.00
Building.3308,1869.879,1133.467,20.918,17.951,31.941,-165.00
Building.3309,1849.602,1132.808,20.918,14.899,18.653,15.00
Building.331,1797.013,2469.808,20.918,11.046,10.399,60.00
Building.3310,1849.765,1132.171,20.918,15.375,15.853,-165.00
Building.3311,1815.742,1112.208,20.918,11.377,26.987,-15.00
Building.3312,1837.254,1111.126,20.918,12.470,11.637,-135.00
Building.3313,1823.209,1110.673,20.918,8.727,19.396,-15.00
Building.3314,1875.822,1046.616,20.918,33.818,33.700,180.00
Building.3315,1968.639,1104.251,20.918,24.301,34.169,30.00
Building.3316,1902.314,1104.041,20.918,26.646,21.742,120.00
Building.3317,1866.245,1103.980,20.918,24.646,20.427,-75.00
Building.3318,1877.616,1099.800,20.918,17.948,19.020,30.00
Building.3319,1909.661,1114.394,20.918,14.487,14.147,30.00
Building.332,1794.793,2474.529,20.918,9.654,8.612,150.00
Building.3320,1931.663,1091.369,20.918,29.641,48.257,-150.00
Building.3321,1913.383,1082.288,20.918,30.896,49.949,30.00
Building.3322,1892.517,1077.299,20.918,55.130,50.404,30.00
Building.3323,1900.538,1064.756,20.918,26.684,30.854,-90.00
Building.3324,1889.831,1063.634,20.918,30.212,38.455,-135.00
Building.3325,1839.379,1073.030,20.918,27.781,16.070,-75.00
Building.3326,1862.593,1086.484,20.918,21.293,30.358,-150.00
Building.3327,1847.894,1081.277,20.918,19.315,30.161,30.00
Building.3328,1831.998,1090.317,20.918,25.458,16.610,-75.00
Building.3329,1838.350,1072.631,20.918,26.001,15.727,105.00
Building.333,1840.933,2521.638,20.918,8.797,9.375,-30.00
Building.3330,1977.948,1191.157,20.918,35.997,42.611,-90.00
Building.3331,1974.061,1177.593,20.918,33.038,28.315,0.00
Building.3332,1967.705,1155.572,20.918,19.582,11.775,90.00
Building.3333,1984.007,1153.426,20.918,14.051,11.935,90.00
Building.3334,1970.079,1125.289,20.918,33.454,58.682,30.00
Building.3335,1964.447,1121.978,20.918,15.185,10.500,105.00
Building.3336,1921.336,1126.368,20.918,16.821,15.754,-75.00
Building.3337,1938.620,1133.392,20.918,24.811,16.378,-75.00
Building.3338,1956.211,1131.220,20.918,15.014,20.042,-150.00
Building.3339,1961.766,1138.763,20.918,12.037,9.260,-120.00
Building.334,1835.338,2522.606,20.918,10.233,9.097,150.00
Building.3340,1943.032,1097.856,20.918,34.412,49.630,-150.00
Building.3341,1943.104,1097.715,20.918,17.951,31.421,30.00
Building.3342,1950.339,1098.391,20.918,37.318,42.757,30.00
Building.3343,1961.479,1101.837,20.918,22.651,35.972,30.00
Building.3344,1807.956,1012.031,20.918,11.906,39.203,180.00
Building.3345,1842.361,1021.603,20.918,12.981,23.848,-150.00
Building.3346,1838.952,1036.717,20.918,24.383,38.624,-30.00
Building.3347,1859.282,1036.044,20.918,19.197,26.309,-150.00
Building.3348,1854.043,1045.443,20.918,29.373,41.789,30.00
Building.3349,1828.835,1005.581,20.918,10.797,9.894,120.00
Building.335,1840.586,2520.976,20.918,9.037,8.908,150.00
Building.3350,1824.456,1075.927,20.918,15.276,22.044,-165.00
Building.3351,1809.267,1072.762,20.918,8.059,23.293,-15.00
Building.3352,1822.383,1066.555,20.918,15.869,8.720,-105.00
Building.3353,1831.768,1061.085,20.918,34.565,15.662,-75.00
Building.3354,1804.525,1042.076,20.918,14.591,19.447,-15.00
Building.3355,1815.419,1034.083,20.918,24.206,34.528,0.00
Building.3356,1811.528,1007.665,20.918,15.557,27.169,0.00
Building.3357,1815.358,1056.718,20.918,11.789,11.421,-165.00
Building.3358,2058.946,1084.084,20.918,43.291,48.471,-180.00
Building.3359,2012.542,1055.293,20.918,16.128,33.898,-150.00
Building.336,1907.114,2535.173,20.918,22.134,25.453,0.00
Building.3360,2016.334,1069.757,20.918,44.848,62.686,-165.00
Building.3361,2044.963,1076.500,20.918,21.784,37.464,-150.00
Building.3362,2030.562,1070.335,20.918,20.323,35.658,30.00
Building.3363,2031.107,1069.189,20.918,25.481,38.102,-150.00
Building.3364,2018.383,1063.711,20.918,18.930,35.039,-165.00
Building.3365,2006.027,1046.458,20.918,13.223,17.648,-150.00
Building.3366,2096.764,1071.359,20.918,22.318,25.624,-165.00
Building.3367,2071.754,1069.015,20.918,13.230,14.984,-60.00
Building.3368,2078.238,1092.825,20.918,23.307,41.958,15.00
Building.3369,2069.687,1109.094,20.918,23.279,25.294,-180.00
Building.337,1888.335,2523.253,20.918,11.894,14.143,60.00
Building.3370,2061.088,1104.396,20.918,17.463,19.470,-150.00
Building.3371,3172.680,64.632,20.918,12.700,16.404,135.00
Building.3372,3165.343,46.394,20.918,14.287,12.700,-45.00
Building.3373,3189.820,24.413,20.918,19.001,23.137,-150.00
Building.3374,1630.049,796.656,20.918,32.125,22.754,60.00
Building.3375,1644.226,783.106,20.918,13.758,16.404,135.00
Building.3376,1627.271,785.096,20.918,8.336,15.694,0.00
Building.3377,1578.453,819.110,20.918,19.710,23.283,-180.00
Building.3378,1525.266,806.274,20.918,20.297,19.771,75.00
Building.3379,1560.327,812.606,20.918,15.507,32.710,-180.00
Building.338,1912.559,2517.535,20.918,13.286,13.157,150.00
Building.3380,1536.955,812.435,20.918,9.719,24.802,0.00
Building.3381,1571.106,793.023,20.918,24.721,20.397,75.00
Building.3382,1585.993,819.146,20.918,8.998,22.276,-180.00
Building.3383,1595.577,887.847,20.918,13.010,31.625,165.00
Building.3384,1563.332,867.529,20.918,31.466,29.765,45.00
Building.3385,1551.467,888.511,20.918,16.999,14.471,30.00
Building.3386,1544.638,901.985,20.918,29.957,31.216,30.00
Building.3387,1563.714,898.990,20.918,14.882,25.858,0.00
Building.3388,1611.773,896.685,20.918,24.693,18.433,-105.00
Building.3389,1584.978,887.457,20.918,16.618,39.742,180.00
Building.339,1903.889,2521.923,20.918,11.221,13.084,150.00
Building.3390,1603.930,888.844,20.918,14.137,28.220,-150.00
Building.3391,1580.293,935.678,20.918,12.700,12.171,45.00
Building.3392,1550.442,942.814,20.918,14.817,19.452,30.00
Building.3393,1565.053,953.769,20.918,12.666,14.817,30.00
Building.3394,1565.252,953.460,20.918,13.331,16.244,-150.00
Building.3395,1640.245,926.652,20.918,45.673,35.983,45.00
Building.3396,1659.430,963.971,20.918,14.288,26.043,45.00
Building.3397,1650.693,986.596,20.918,32.602,35.983,-45.00
Building.3398,1645.953,973.468,20.918,43.368,44.022,-45.00
Building.3399,1654.160,949.787,20.918,35.983,25.929,120.00
Building.340,1918.331,2530.192,20.918,0.104,0.265,75.00
Building.3400,1658.427,937.572,20.918,18.439,20.637,60.00
Building.3401,1629.244,957.045,20.918,17.992,18.008,-150.00
Building.3402,1775.094,1103.684,20.918,44.898,35.208,165.00
Building.3403,1786.507,1130.660,20.918,36.509,24.091,165.00
Building.3404,1798.192,1123.100,20.918,15.715,14.646,165.00
Building.3405,1791.416,1153.829,20.918,21.166,23.347,-45.00
Building.3406,1785.990,1108.966,20.918,19.772,13.465,75.00
Building.3407,1776.805,1109.671,20.918,12.374,22.509,165.00
Building.3408,1785.327,1109.123,20.918,20.894,11.113,-105.00
Building.3409,1710.083,932.468,20.918,15.805,20.538,135.00
Building.341,1898.390,2539.561,20.918,14.199,21.108,165.00
Building.3410,1704.662,956.444,20.918,12.351,23.362,-150.00
Building.3411,1722.997,1067.447,20.918,11.642,8.996,-60.00
Building.3412,1710.869,1039.082,20.918,17.992,30.162,135.00
Building.3413,1745.790,976.784,20.918,42.256,44.634,30.00
Building.3414,1751.466,1062.557,20.918,17.727,26.987,-45.00
Building.3415,1775.910,1064.354,20.918,10.054,12.836,-15.00
Building.3416,1767.808,1060.088,20.918,16.245,14.287,75.00
Building.3417,1772.129,1053.500,20.918,14.427,12.806,-15.00
Building.3418,1771.741,1052.552,20.918,11.113,14.817,165.00
Building.3419,1765.771,1033.482,20.918,19.821,30.070,-15.00
Building.342,1892.304,2510.311,20.918,25.135,16.669,-105.00
Building.3420,1766.696,1036.930,20.918,13.229,26.458,165.00
Building.3421,1733.768,1045.541,20.918,17.033,12.718,-45.00
Building.3422,1741.581,1043.511,20.918,13.629,8.996,-30.00
Building.3423,1733.875,960.290,20.918,20.872,30.874,-150.00
Building.3424,1749.076,970.030,20.918,23.237,34.965,-150.00
Building.3425,1738.927,963.683,20.918,17.661,30.528,-150.00
Building.3426,1720.177,951.831,20.918,19.489,27.067,30.00
Building.3427,1760.607,1013.059,20.918,22.717,27.674,-15.00
Building.3428,1768.020,997.811,20.918,20.268,17.270,-120.00
Building.3429,1767.014,978.279,20.918,11.131,12.143,30.00
Building.343,1881.324,2470.846,20.918,12.700,12.170,180.00
Building.3430,1740.155,1012.097,20.918,28.504,33.849,-180.00
Building.3431,1720.741,984.958,20.918,29.002,28.308,60.00
Building.3432,1715.834,978.742,20.918,25.403,31.750,-150.00
Building.3433,1737.383,1027.924,20.918,23.913,13.003,75.00
Building.3434,1749.426,1012.795,20.918,10.155,12.442,-180.00
Building.3435,1707.781,1004.910,20.918,22.754,19.138,45.00
Building.3436,1716.723,1030.444,20.918,24.263,22.088,-45.00
Building.3437,1643.493,996.713,20.918,12.485,24.951,-165.00
Building.3438,1664.869,1035.805,20.918,13.303,22.180,45.00
Building.3439,1660.458,1023.825,20.918,21.511,21.777,45.00
Building.344,1881.401,2495.878,20.918,17.463,11.377,-105.00
Building.3440,1664.641,1029.041,20.918,16.526,19.734,45.00
Building.3441,1641.362,1014.137,20.918,38.022,31.180,120.00
Building.3442,1598.775,989.955,20.918,13.906,12.976,-45.00
Building.3443,1616.116,1004.454,20.918,12.664,11.773,-45.00
Building.3444,1612.281,992.561,20.918,12.567,12.122,120.00
Building.3445,1610.245,975.792,20.918,19.588,16.633,120.00
Building.3446,1628.244,995.609,20.918,15.024,16.879,-150.00
Building.3447,1612.493,984.196,20.918,17.226,15.826,45.00
Building.3448,1655.815,1014.001,20.918,19.120,18.305,45.00
Building.3449,1654.905,1014.894,20.918,20.563,17.574,-135.00
Building.345,1890.490,2449.603,20.918,11.933,21.797,0.00
Building.3450,1650.638,997.052,20.918,13.975,15.544,135.00
Building.3451,1637.257,1011.091,20.918,8.508,7.761,-60.00
Building.3452,1627.027,997.707,20.918,9.039,18.998,30.00
Building.3453,1663.634,1087.795,20.918,7.144,7.938,-75.00
Building.3454,1643.355,1087.973,20.918,10.715,7.540,-90.00
Building.3455,1624.768,1092.939,20.918,14.288,17.462,-90.00
Building.3456,1602.916,1090.779,20.918,32.544,36.116,-105.00
Building.3457,1629.013,1052.300,20.918,6.747,9.525,180.00
Building.3458,1605.827,1058.880,20.918,15.478,15.875,-75.00
Building.3459,1595.598,1015.130,20.918,39.291,42.863,120.00
Building.346,1157.119,2536.385,20.918,23.758,9.774,-90.00
Building.3460,1589.802,1062.818,20.918,9.525,9.525,-105.00
Building.3461,1553.365,1027.612,20.918,13.047,21.602,30.00
Building.3462,1545.948,1100.996,20.918,8.731,10.716,60.00
Building.3463,1526.492,1102.337,20.918,11.906,11.509,105.00
Building.3464,1502.609,1106.592,20.918,11.112,11.112,105.00
Building.3465,1489.701,1127.618,20.918,8.334,7.541,-120.00
Building.3466,1494.478,1093.762,20.918,78.978,83.741,30.00
Building.3467,1565.650,1099.114,20.918,10.734,26.006,-15.00
Building.3468,1572.768,1097.872,20.918,7.152,25.649,0.00
Building.3469,1561.735,1077.361,20.918,15.012,21.971,-15.00
Building.347,521.232,2530.876,20.918,50.271,13.891,-90.00
Building.3470,1569.583,1057.687,20.918,13.064,16.195,165.00
Building.3471,1561.044,1051.635,20.918,13.068,13.472,-75.00
Building.3472,1559.860,1036.629,20.918,11.433,12.097,30.00
Building.3473,1433.545,1103.103,20.918,11.642,11.642,-135.00
Building.3474,1389.439,1127.548,20.918,11.642,13.758,-15.00
Building.3475,1368.778,1141.679,20.918,13.759,12.700,-60.00
Building.3476,1348.411,1143.326,20.918,8.466,9.525,165.00
Building.3477,1322.309,1152.926,20.918,11.642,11.113,-105.00
Building.3478,1297.257,1157.091,20.918,11.112,11.642,-120.00
Building.3479,1274.658,1155.168,20.918,9.525,13.229,60.00
Building.348,678.432,2520.779,20.918,16.536,36.380,180.00
Building.3480,1255.918,1163.157,20.918,8.467,11.112,0.00
Building.3481,1239.792,1163.957,20.918,10.054,10.054,75.00
Building.3482,1190.328,1182.371,20.918,16.933,18.521,-105.00
Building.3483,1210.162,1143.466,20.918,20.638,13.229,105.00
Building.3484,1312.155,1116.670,20.918,29.104,14.817,75.00
Building.3485,1284.559,1120.974,20.918,7.938,18.521,-15.00
Building.3486,1333.548,1101.980,20.918,19.050,14.288,-120.00
Building.3487,1413.668,1093.587,20.918,37.571,26.988,45.00
Building.3488,1444.941,1081.480,20.918,7.408,10.054,-165.00
Building.3489,1431.419,1059.432,20.918,7.937,8.996,-135.00
Building.349,465.124,2550.101,20.918,43.656,14.552,-90.00
Building.3490,1395.931,1074.020,20.918,10.583,9.525,-135.00
Building.3491,1380.047,1070.597,20.918,22.754,20.638,165.00
Building.3492,1295.230,1094.137,20.918,25.400,12.700,75.00
Building.3493,1230.778,1118.179,20.918,10.583,6.350,60.00
Building.3494,1374.115,1087.133,20.918,19.632,9.684,-120.00
Building.3495,1481.721,1035.856,20.918,8.599,11.245,60.00
Building.3496,1484.242,1017.344,20.918,13.891,12.568,150.00
Building.3497,1513.110,1003.178,20.918,13.891,17.198,30.00
Building.3498,1497.770,868.637,20.918,30.801,61.677,0.00
Building.3499,1525.150,911.051,20.918,27.307,36.204,-150.00
Building.350,465.152,2516.012,20.918,42.333,15.214,90.00
